index,potential,temperature,ib0,ib1,label
index0_91,-65848.73981261253,302.78636689505475,-2.731480442828502,-2.5938245682993415,0
index0_92,-65970.22269773483,311.56441173320445,-2.7105661712335674,-2.5956153939543807,0
index0_93,-65631.17385804653,313.11111951288154,-2.791166944638076,-2.6397752482589727,0
index0_94,-65839.3356936574,310.2523354650292,-2.754468540743903,-2.6246883144269986,0
index0_95,-65943.40785723925,305.65361874794905,-2.758409376002837,-2.6092093761581676,0
index0_96,-65999.01412665844,311.73479459704515,-2.7735575202425213,-2.6262260849053134,0
index0_97,-66038.98350739479,295.56167249552647,-2.723838032850916,-2.600648745732295,0
index0_98,-66108.73956471682,315.1550216109367,-2.7181999167160225,-2.5914439499655373,0
index0_99,-65894.57458257675,307.27518743054554,-2.766225149659613,-2.625168933365859,0
index100_0,-65449.44036322832,314.7679133057165,1.5307508725402714,-1.1611209931507227,0
index100_1,-65550.42508250475,316.506369435388,1.5615619403249101,-1.1910685774519778,0
index100_10,-65984.01696401834,299.11704840472055,1.5951626200215077,-1.1672143257485168,0
index100_11,-65758.69545936584,301.3057020181701,1.6264850536820117,-1.1529195509901735,0
index100_12,-65880.29845297337,317.7992119905638,1.5199925333119988,-1.1808217519703086,0
index100_13,-65957.19696879387,299.6207823288963,1.443833370444382,-1.215263978064478,0
index100_14,-65764.8207694292,304.9667539702156,1.4909806821324638,-1.2153310568289974,0
index100_15,-65905.72959935665,310.00703311013797,1.5129258321538994,-1.2114108061065991,0
index100_16,-65756.19578075409,312.08307155795677,1.5353171835393877,-1.2265429264470582,0
index100_17,-65787.65752220154,311.4214899885635,1.4982177899211135,-1.2381852951333197,0
index100_18,-66021.30840849876,303.36465201891906,1.4562936593787896,-1.245826317945589,0
index100_19,-65699.22655767202,319.5734399113769,1.5141008813748555,-1.1749582937149445,0
index100_2,-65979.72421145439,309.7080251126194,1.4165743088150204,-1.1674288506112895,0
index100_20,-65804.88596689701,299.2854753172561,1.4771514312205734,-1.2225457123379047,0
index100_21,-65962.768171072,301.2414473316612,1.547647246359383,-1.2127219771505648,0
index100_22,-65762.36991661787,308.84752906007816,1.4962301867198786,-1.2209845433134072,0
index100_23,-65861.15021324158,313.3257880534167,1.5087269104289356,-1.2157323443668153,0
index100_24,-65767.99013543129,304.8670958835866,1.5074743778297481,-1.224057362965739,0
index100_25,-65863.98916387558,305.4113901506665,1.4836187880872627,-1.2117920304940086,0
index100_26,-65745.42055100203,309.2672913643154,1.4520808560584666,-1.2110488544163287,0
index100_27,-65941.96391788125,306.98192735479483,1.5075405222504668,-1.222887030311879,0
index100_28,-65774.77390354872,309.12018302119503,1.4558866659411605,-1.2401625649589367,0
index100_29,-65950.81439769268,301.293676283415,1.5207687592967896,-1.2325469544679026,0
index100_3,-65854.11319693923,298.13039809916256,1.4951989476109184,-1.1720160510770778,0
index100_30,-65765.28528738022,309.3462313090518,1.5431327484720216,-1.2089566922227974,0
index100_31,-65810.2255525291,308.7347003345142,1.5247471438428413,-1.1801595641082758,0
index100_32,-65945.36848974228,308.1185897410106,1.5364776051747684,-1.1703641193696381,0
index100_33,-65813.63732147217,311.5312837407656,1.5229708480357063,-1.2051179488027022,0
index100_34,-65604.45233249664,313.10780503128467,1.5477990640890151,-1.1887206563249486,0
index100_35,-65975.32471334934,305.68733565770714,1.5565151372367563,-1.1898743201319597,0
index100_36,-65761.5738708973,311.104492134581,1.5851518625966377,-1.1838413088149242,0
index100_37,-65703.53252601624,307.55023342054545,1.515805452159328,-1.1685831909482391,0
index100_38,-65827.52651661634,312.48191032901764,1.5503006100687207,-1.1830347401698083,0
index100_39,-65977.6112844944,308.2600917635485,1.5492039791776862,-1.1919674220598255,0
index100_4,-65637.37726771832,318.5712275454506,1.5271928643415271,-1.1845170217043788,0
index100_40,-65948.40682220459,309.0935108306034,1.5224619469145917,-1.1824980308399733,0
index100_41,-65717.15793800354,314.1274665779296,1.547429898183776,-1.1799095854388093,0
index100_42,-65967.57425308228,313.30028679694453,1.5521093286333925,-1.1766372163105812,0
index100_43,-65904.15597224236,306.747734844618,1.5416570695278973,-1.1695427913857972,0
index100_44,-66125.63373041153,299.2430259865895,1.5415049028888737,-1.198689321196019,0
index100_45,-65713.63100481033,317.3529593286507,1.5040356155048717,-1.1905415351201887,0
index100_46,-66067.31431877613,309.517277650642,1.562395959345785,-1.1841796602309942,0
index100_47,-65943.24448120594,298.53690641167793,1.5594416369373123,-1.191715117528925,0
index100_48,-66088.24859571457,300.6259455098961,1.5310210160348714,-1.1731563821907687,0
index100_49,-66031.89655566216,308.1164185065995,1.5712632184679343,-1.1852924672425242,0
index100_5,-65859.1683909893,297.55795680628427,1.5240146432783725,-1.1681923348495542,0
index100_50,-66023.4028904438,300.88065454266973,1.4390909204712523,-1.1783194015484242,0
index100_51,-65815.54265415668,306.1060866001057,1.5816515093817292,-1.1673024237798153,0
index100_52,-65750.4177327156,312.5290590399979,1.497484461871474,-1.1748367396599786,0
index100_53,-66026.27140957117,299.5852074805964,1.5238197050292366,-1.2136280615246333,0
index100_54,-65882.57126241922,305.6913393351852,1.578286272413617,-1.1769551612283642,0
index100_55,-66002.49589413404,309.27360533794257,1.576288112339127,-1.232354083852019,0
index100_56,-65841.38605642319,309.8486288032955,1.557712783338931,-1.1836764314113335,0
index100_57,-66087.55604076385,312.65794913479846,1.5846012689320068,-1.1859774353774921,0
index100_58,-65899.83747005463,307.01152166469024,1.6054160908810853,-1.1839851459087058,0
index100_59,-65751.64272129536,303.04056018085276,1.4715524710955679,-1.1870489501008783,0
index100_6,-65783.90533876419,304.4424557048732,1.5331155975206605,-1.1535649214672885,0
