index,potential,temperature,ib0,ib1,label
index0_0,-86693.10793495178,309.6523964045312,1.1800164320663535,1.0280988305697845,0
index0_1,-86515.96104335785,312.3666091065744,1.1393619617710873,1.0818449019934921,0
index0_10,-86834.7500962019,309.4328271316921,0.917173414662013,1.4053700611340947,0
index0_11,-86867.82229995728,312.19369938453394,0.9419614218591323,1.372851823140247,0
index0_12,-86749.70322227478,307.2731252380269,0.9423427571611842,1.3962671753444955,0
index0_13,-86636.42180633545,302.1526261956885,0.9505771772759051,1.3860672651778008,0
index0_14,-86772.18096351624,309.20721975046195,0.9307898878493577,1.4107856006085906,0
index0_15,-86736.24513435364,298.5057020656223,0.9534279327622002,1.430035239001281,0
index0_16,-86645.22224807739,307.9200426083265,0.9457508880571612,1.4540718548848088,0
index0_17,-86775.7751660347,309.33483346909884,0.9200861366347614,1.4682635481937272,0
index0_18,-86871.71760940552,311.9630034470165,0.9425165666706384,1.4227212137161418,0
index0_19,-86784.49806594849,305.54187933030715,0.8913524141358344,1.4481413904266351,0
index0_2,-86646.69212722778,307.4914927696012,1.1296603861567578,1.0812994191219523,0
index0_20,-86798.67599868774,324.45778612222875,0.9293694501887539,1.4505029988572566,0
index0_21,-86774.93015480042,312.9004412368514,0.9311347169065869,1.398740860709883,0
index0_22,-86838.78567504883,308.140794698213,0.9472427361935668,1.3723695497543598,0
index0_23,-86644.55069351196,311.96423715822044,0.9098737819367231,1.4781594142766887,0
index0_24,-86736.91002845764,299.45021282735286,0.9123510488964979,1.3989451360353546,0
index0_25,-86875.46648216248,298.5362693828873,0.8896929015185961,1.4221634550838758,0
index0_26,-86560.13398694992,303.43124048841327,0.9251511755033454,1.4642260228300874,0
index0_27,-86620.51750469208,312.075538630478,0.9055896936649486,1.4598985058834781,0
index0_28,-87010.16794908047,303.81947997064873,0.9299325194494859,1.3992550220585822,0
index0_29,-86792.5134973526,304.82483822203903,0.9316583006743182,1.4087691536150533,0
index0_3,-87080.50440216064,314.4855261421101,1.1553794041623988,1.076544519834251,0
index0_30,-87069.78898715973,296.2031252323683,0.9537875349866733,1.4425966871261973,0
index0_31,-86707.6235370636,301.05317480755326,0.9363459103391842,1.439678518835321,0
index0_32,-86890.87140083313,303.4464988821274,0.8965765364141377,1.4719539318784716,0
index0_33,-86709.68403172493,298.8345138274098,0.9141481389826993,1.4258465074567221,0
index0_34,-86579.87542438507,312.6040371567616,0.9413369231339386,1.4120231657334081,0
index0_35,-86573.4383096695,310.1171682143579,0.9110862830548729,1.4515580373157988,0
index0_36,-86710.36812973022,307.7195501023156,0.8912515713426312,1.4636692779134441,0
index0_37,-86700.02734991908,310.341037360435,0.9269407022713485,1.4451290750565862,0
index0_38,-86675.6682729721,316.5889320280133,0.933621310279492,1.3838613128226467,0
index0_39,-86774.18671035767,301.43103714041604,0.9724667417924028,1.3589663256595965,0
index0_4,-86699.78567886353,311.149061249687,1.1626602420030605,1.0810837349832378,0
index0_40,-86965.17008209229,303.6409893763653,0.9875004656330608,1.3145672948372886,0
index0_41,-86964.86139881611,298.71485244499206,0.9744376351381488,1.3802732891393843,0
index0_42,-86933.36300849915,306.0380412604791,0.9868536307710049,1.3739320375383557,0
index0_43,-86698.3744506836,312.24209612702833,0.9314489818471253,1.4092318716615226,0
index0_44,-86747.84756088257,312.1506582454398,0.9408465465287377,1.4173401754054,0
index0_45,-86694.8127822876,305.57957819984705,0.9813530129917081,1.3581804446503258,0
index0_46,-86621.95162391663,311.00858242007973,0.9930550943927046,1.3626394905544972,0
index0_47,-86765.89269065857,306.9959073797373,0.9349912845783865,1.3699331716971421,0
index0_48,-86729.86450052261,306.2575370981802,0.9361848362906107,1.3736220954480018,0
index0_49,-86776.37097454071,303.43946619697584,0.9510318263888258,1.382508672611279,0
index0_5,-86858.2654953003,313.33781967167096,1.1537411394666102,1.0754033716308722,0
index0_50,-86728.67549157143,304.6961168693241,0.9826046441301803,1.3486963615477583,0
index0_51,-86967.79158091545,298.4280571994147,0.9493876420596282,1.377051577858155,0
index0_52,-86976.5552482605,306.3621569087703,0.9789157222335774,1.3612602913752891,0
index0_53,-86712.68737792969,297.77726702417715,0.9349345447414232,1.444811128481742,0
index0_54,-86793.03551006317,315.7896613057888,0.9394348069611719,1.4408308277662427,0
index0_55,-86853.65173625946,306.7213068159312,0.9725843876825275,1.3413538702163013,0
index0_56,-86480.03303527832,305.88224646637593,0.9682894837283329,1.385947192217116,0
index0_57,-86771.3814086914,305.1494138893743,0.9673387598859868,1.3935775151972674,0
index0_58,-86746.66922569275,320.8692036088128,0.9674946992192213,1.3458490339485345,0
index0_59,-86794.17114174366,304.9878096162407,0.9461312919475997,1.3557444013432092,0
index0_6,-86700.70796775818,304.1922996494584,0.9799719364981359,1.274368125845736,0
index0_60,-86913.49481010437,305.57702980146,0.925813710316832,1.377129463043537,0
index0_61,-86986.16691970825,311.67015114871987,0.9293111721523042,1.3709272592127415,0
index0_62,-86742.24700927734,304.28236649029185,0.9129478240362822,1.3779520239999647,0
index0_63,-86510.15956497192,317.54655175684934,0.9615586272128355,1.3638347009230811,0
index0_64,-86673.83440876007,306.01488869863863,0.9408142012121727,1.3892367269037509,0
index0_65,-86865.21667098999,310.78171045565915,0.919946547538519,1.420661742431933,0
index0_66,-86934.68253469467,309.07862333880274,0.924192728232637,1.4046595927575933,0
index0_67,-86696.5729136467,301.5530557395893,0.9242133361901586,1.375885718552617,0
index0_68,-86765.24670124054,310.72107595127125,0.9213722356003704,1.4200371420311537,0
index0_69,-86778.21918201447,305.1538354719772,0.9071310336836163,1.4404205609590952,0
index0_7,-86767.17428398132,313.16543471687044,0.9565518172725056,1.3381100481790225,0
index0_70,-87048.8883152008,310.2685345229224,0.904251766756947,1.4788536030663941,0
index0_71,-86812.81561279297,299.7855222270584,0.9198506128633505,1.4669339741126364,0
index0_72,-87062.98767089844,301.40159678520797,0.9014430941922442,1.4401423305902035,0
index0_73,-86920.67143249512,303.688215728891,0.9357988649940688,1.4322448748818377,0
index0_74,-86758.09244441986,307.41287248358157,0.9497316614391029,1.373566047118869,0
index0_75,-86963.81107473373,308.3616330540287,0.9129256895308363,1.391105369536961,0
index0_76,-86745.01736450195,306.6289251474762,0.9252265401046019,1.4217041969984021,0
index0_77,-86812.52905464172,306.0137437097532,0.9584816428116762,1.3849581851720447,0
index0_78,-86781.33611869812,298.77213698517346,0.9178588787140539,1.4222250728572918,0
index0_79,-86977.5823173523,298.2651371026945,0.9738198992390861,1.359519105509265,0
index0_8,-86963.18530845642,312.1012876340013,0.9200789208227995,1.3852659145374626,0
index0_80,-86982.7259979248,307.99741181920075,0.9182940411612734,1.3823957714984627,0
index0_81,-86811.47823095322,308.7744508840812,0.8924557471115913,1.4448848693855774,0
index0_82,-86959.8646697998,304.2715675471865,0.88941381328521,1.446587689144574,0
index0_83,-86936.96439933777,314.2781907132825,0.9463522433201873,1.3844839732328824,0
index0_84,-86762.01443481445,301.27448756133987,0.9145039067794201,1.3998494017072178,0
index0_85,-86845.10214233398,309.2306397109477,0.890543489347519,1.4250387995091185,0
index0_86,-86683.9472026825,307.4177391826992,0.91535989105023,1.4054002803827108,0
index0_87,-86843.99452972412,311.8104318271685,0.9469488815545666,1.4177354377229492,0
index0_88,-86731.7531337738,299.8282610143243,0.9121006410338222,1.3938687905343934,0
index0_89,-86969.3782286644,304.709514458258,0.9032721263676842,1.4274592673089868,0
index0_9,-86791.34750366211,309.146440466823,0.9433326600813028,1.3981896938447012,0
index0_90,-86876.87299060822,307.08354563285167,0.9028252129544527,1.3744963065368916,0
index0_91,-86865.88774204254,302.7996214705153,0.9217213000152904,1.3430526915027485,0
index0_92,-86699.31437969208,305.3618508462767,0.9249505883113436,1.3998387795306522,0
index0_93,-86795.61587667465,313.5824652066984,0.9201559786546858,1.3821263547275575,0
index0_94,-86651.39472961426,311.9595292701239,0.9073158006794103,1.3986557691704435,0
index0_95,-86800.26114559174,305.4513394941245,0.9131323890910109,1.421862797432256,0
index0_96,-87076.57656860352,297.5681000438263,0.9210769687626771,1.4108986153973269,0
index0_97,-86863.77026176453,309.8383624094517,0.9133080207234863,1.4566522432176934,0
index0_98,-86926.26257991791,314.6117436793779,0.896237328425233,1.4799761548454227,0
index0_99,-86920.21133422852,303.7825409817417,0.9175124507883509,1.391517114075299,0
index100_0,-86715.08585309982,312.4887315437358,1.5506350594545182,-1.2847411572828609,0
index100_1,-86471.00642204285,309.47200347552666,1.505466502460225,-1.325391196282553,0
index100_10,-86659.14282226562,306.19798369635305,1.5236455771909594,-1.2994881588028222,0
index100_11,-86425.90072011948,300.10341783295877,1.4949127470907213,-1.267193666944645,0
index100_12,-86619.09496307373,313.9003985472847,1.5329844412799636,-1.2852427549191736,0
index100_13,-86605.74136352539,304.0217198307964,1.5270986170764742,-1.2325674298877685,0
index100_14,-86742.91453933716,306.96721941140964,1.543310299157483,-1.284174831574303,0
index100_15,-86719.57119703293,303.37817240959964,1.4895402207158346,-1.298761134168843,0
index100_16,-86824.76105308533,313.80240893769843,1.5003790200138973,-1.273941220741642,0
index100_17,-86600.21610045433,306.83820423287284,1.503305232884789,-1.2524064700713429,0
index100_18,-86793.2124300003,304.5814360992383,1.5070201487907349,-1.248737271035739,0
index100_19,-86479.54975616932,314.72318431085426,1.5560303611043156,-1.2362969556569734,0
index100_2,-86720.75653457642,302.11704049891426,1.531894222332089,-1.2707513617306905,0
index100_20,-86817.69186592102,312.7827672154432,1.5492620960031447,-1.2693686552485186,0
index100_21,-86557.02932357788,299.41358463837804,1.5416666917886601,-1.2648618893794494,0
index100_22,-86595.32489776611,310.3916944737677,1.582283520549406,-1.2758434771617764,0
index100_23,-86668.28782844543,310.8970772938724,1.5351215735205457,-1.2553797302862004,0
index100_24,-86637.49290657043,297.4710117357937,1.52392532635425,-1.253825704752166,0
index100_25,-86659.11577987671,297.4258464848057,1.5305169694381784,-1.233726424536321,0
index100_26,-86580.0713148117,303.2799016888992,1.5662520535198254,-1.1799357528609027,0
index100_27,-86526.39800167084,318.469479665923,1.517145036975057,-1.2655727515622655,0
index100_28,-86665.02218437195,300.8521336653177,1.515725769820518,-1.2448957847166677,0
index100_29,-86613.55730438232,305.17276504400695,1.499000285498528,-1.2990347962706301,0
index100_3,-86494.79446697235,313.9706487228973,1.5148745364715994,-1.273494068309378,0
index100_30,-86602.65660095215,307.8414601828571,1.4811668366339816,-1.2930960569199956,0
index100_31,-86669.53262233734,306.1363374864664,1.547283565502191,-1.282741540375866,0
index100_32,-86501.25732326508,299.7577135590479,1.5281542022128995,-1.3478624643575694,0
index100_33,-86861.61042118073,313.9476460070302,1.5432016895564185,-1.3288191411963508,0
index100_34,-86614.67342376709,304.9586550002253,1.5539554108227178,-1.2908531167580568,0
index100_35,-86759.43957901001,315.4225124182325,1.488362905691978,-1.3000183569178256,0
index100_36,-86434.67552757263,309.0464877674357,1.53242668073042,-1.2120206294972475,0
index100_37,-86784.48740577698,309.28441655346853,1.5821728901823229,-1.2356514616203058,0
index100_38,-86433.4252948761,311.13230731313695,1.533324518980309,-1.2507688290834515,0
index100_39,-86543.36265563965,309.386342664589,1.5428505072966068,-1.24244727862955,0
index100_4,-86373.88097667694,309.2319709227447,1.4878309441920305,-1.2573333081697045,0
index100_40,-86830.5214214325,300.00660764170624,1.5821783405792218,-1.2075072287105597,0
index100_41,-86490.53570747375,313.07695721747126,1.537195881383361,-1.227529234655401,0
index100_42,-86677.27632808685,302.79397530672134,1.5468603086181987,-1.294234484296335,0
index100_43,-86714.47974681854,309.2139604173228,1.574430950019107,-1.2887519582388336,0
index100_44,-86612.79940223694,309.37318273227197,1.5878848495829585,-1.334718532098921,0
index100_45,-86671.17346572876,309.43604140649273,1.5061778460315627,-1.323391715433773,0
index100_46,-86575.50048828125,301.950380376342,1.5430173990815164,-1.3247969221483138,0
index100_47,-86635.01843261719,307.9195443713679,1.57237588254979,-1.3112519712616635,0
index100_48,-86547.53316688538,313.8653774233505,1.5448060329155051,-1.284313809507232,0
index100_49,-86654.38434028625,296.65598659293323,1.5468241929408557,-1.3354135002314207,0
index100_5,-86658.99289703369,307.21834732898395,1.5145985329864597,-1.2721501237327346,0
index100_50,-86497.02449035645,306.99063407881596,1.5814338395397152,-1.3323995618308095,0
index100_51,-86545.69603347778,309.52489868773995,1.5648302015748288,-1.3584092500172957,0
index100_52,-86592.25651741028,305.58469415687574,1.5516265295107394,-1.3730445138972653,0
index100_53,-86527.84243297577,307.3918540214332,1.5989686388411621,-1.3344130582552793,0
index100_54,-86661.98133850098,307.6591478902263,1.59078428532036,-1.3511087863610864,0
index100_55,-86517.40180540085,313.4691771507366,1.5615717622584664,-1.3675241302535714,0
index100_56,-86341.3609714508,303.5711228620171,1.5777611630707538,-1.3302853597106372,0
index100_57,-86827.59130835533,306.74067431990755,1.588108719701775,-1.3212185611467926,0
index100_58,-86902.97780418396,306.1116488006089,1.5603949305361349,-1.3304785967604045,0
index100_59,-86741.74758529663,304.31780794402823,1.5930776436139564,-1.3828708011027917,0
index100_6,-86628.56023597717,310.8254831696628,1.5509594578755974,-1.2340261815158082,0
index100_60,-86643.82780838013,306.56895712337587,1.5483747895613924,-1.368950319728504,0
index100_61,-86621.01203250885,314.3899099265206,1.615019954045195,-1.3375958460317054,0
index100_62,-86560.14995193481,299.517357912374,1.5314181890910157,-1.3752425330191347,0
index100_63,-86498.21490192413,320.723722669781,1.5904199507020578,-1.3275843732390018,0
index100_64,-86673.49946784973,308.5658486464626,1.6102621805958393,-1.359245260779439,0
index100_65,-86707.69874763489,299.1995299444766,1.6006179068778594,-1.3677704182528565,0
index100_66,-86835.65302276611,303.7536278607138,1.5932187380057006,-1.388029524991551,0
index100_67,-86691.30253124237,316.1183832936679,1.633636944885509,-1.3292734310444398,0
index100_68,-87010.79960632324,297.81738696106873,1.5935731023517208,-1.348091560374626,0
index100_69,-86704.40928983688,316.37187360464037,1.610750648605727,-1.3877779989603067,0
index100_7,-86675.91435050964,304.0747564349807,1.5598163496403654,-1.2510573623058292,0
index100_70,-86723.54356193542,309.3998437338916,1.6314174118459537,-1.4226625196565896,0
index100_71,-86734.72851800919,307.67490649833707,1.5762835750584059,-1.4235144245828195,0
index100_72,-86669.32495117188,309.58262724687586,1.5839539238351377,-1.4118914470539723,0
index100_73,-86613.98057174683,299.0017414531352,1.5723096407252466,-1.3953270158473514,0
index100_74,-86589.77872848511,307.1345555554111,1.5687721518132638,-1.418725987963671,0
index100_75,-86963.54223060608,304.1961545224909,1.586768948488679,-1.3849720787510131,0
index100_76,-86825.32139492035,300.79235982754267,1.574851998359231,-1.361832236831273,0
index100_77,-86712.76672124863,311.0882319331251,1.6454928631623877,-1.3345373597062284,0
index100_78,-86549.39363002777,302.9488173506149,1.612890948991603,-1.35780418757912,0
