index,potential,temperature,ib0,ib1,label
index0_0,-94999.82762908936,308.17608912218554,0.06499969686226148,0.2519563158558219,0
index0_1,-95454.70322418213,308.49950023370576,0.08800078267563927,0.3817229221464662,0
index0_10,-95431.7396774292,305.6232800312166,0.19768829631422097,0.556317392789049,0
index0_11,-95472.37660217285,307.88860246809685,0.1845177507396868,0.4697461863847803,0
index0_12,-95456.60147476196,312.1884756571697,0.12911069248151275,0.53275969038006,0
index0_13,-95395.54870033264,298.82021381288047,0.19569757488016576,0.5027245066225485,0
index0_14,-95345.25427103043,311.3840233993111,0.14127046126056036,0.46674024181538476,0
index0_15,-95378.41146087646,312.25924999896273,0.23151246901421352,0.42561764700033744,0
index0_16,-95462.82162618637,306.4768879135001,0.26067092499631483,0.4145577222767681,0
index0_17,-95441.67024230957,306.969623703855,0.23233528812347348,0.4841942008856279,0
index0_18,-95410.39184188843,308.6785585555351,0.22367679129404688,0.4350997224730868,0
index0_19,-95388.0455570221,306.0665152859773,0.31372261734711104,0.5084175259491175,0
index0_2,-95420.61957550049,310.53969919118697,0.12647043064134567,0.4378992809319464,0
index0_20,-95386.01207351685,303.9461567800731,0.10009811194946494,0.4366306633684218,0
index0_21,-95314.6489906311,311.2509872129201,0.24753591232366412,0.4938008090979178,0
index0_22,-95335.06433677673,311.2636836916162,0.22540586799612095,0.5017675821323788,0
index0_23,-95570.98471832275,307.15440981289674,0.30772967184657685,0.5519895355333422,0
index0_24,-95348.25899124146,303.1046540315368,0.30525473630454414,0.5171081248738318,0
index0_25,-95340.32981681824,311.4272226723244,0.3311964648946655,0.5772668235342138,0
index0_26,-95541.52346992493,306.2037281398678,0.2911339474866761,0.5382163028176838,0
index0_27,-95652.55012702942,299.2947018789246,0.26361878935893635,0.5764905228070416,0
index0_28,-95325.46013069153,313.04719778925266,0.2716234224719164,0.5876275053833431,0
index0_29,-95398.27864265442,299.62881351760643,0.28160576185839004,0.5675715942150987,0
index0_3,-95391.3157157898,304.95753069316464,0.1579721719294815,0.41051445909577877,0
index0_30,-95332.85887241364,309.8994529040654,0.2206427860959686,0.5724384424779543,0
index0_31,-95652.72280788422,309.34824311915384,0.23619188619953457,0.5361491003308125,0
index0_32,-95414.40221977234,296.5277036592201,0.15114695877553824,0.5323794437382952,0
index0_33,-95562.05464363098,313.29979274320107,0.20682487845082248,0.5860663228154013,0
index0_34,-95433.58100891113,302.79086622718455,0.24435465841297566,0.5447267203662396,0
index0_35,-95569.84599304199,306.3689280120514,0.36216413586273255,0.5789504452256085,0
index0_36,-95516.04373931885,309.4150331565461,0.2771542543841843,0.5668418352778211,0
index0_37,-95377.06456375122,306.4059680450847,0.43497206277544287,0.5530024734317938,0
index0_38,-95241.60228443146,303.1568149895612,0.4027204417241389,0.517039291811749,0
index0_39,-95357.49555587769,307.7440542128191,0.3991860461739366,0.5527580505180609,0
index0_4,-95503.01358604431,301.23498036397916,0.10695745390375866,0.4738946434685234,0
index0_40,-95354.87073135376,313.3295121005312,0.2797574483076747,0.5762557371271775,0
index0_41,-95620.29119682312,295.44463672181433,0.31790893926555486,0.5140202137161756,0
index0_42,-95480.38174057007,309.17974371450794,0.390680643537894,0.6470108055794328,0
index0_43,-95471.53030776978,308.3439531609902,0.29747410699051036,0.576928507850172,0
index0_44,-95440.81773376465,311.27692571760383,0.28086737357830593,0.5702257385061282,0
index0_45,-95234.24284744263,302.76524214217227,0.2856689033686187,0.5880752478260671,0
index0_46,-95275.89146149158,303.0151184349362,0.3671817998352309,0.5727436955679008,0
index0_47,-95422.16454315186,301.22307268271436,0.3512068478693471,0.5252151421972118,0
index0_48,-95527.10262680054,314.0229861208372,0.34562296808460813,0.621998348093274,0
index0_49,-95613.15241241455,306.2741304622595,0.319286942363589,0.5468703908438848,0
index0_5,-95323.70851373672,311.3649181109288,0.17639717590994264,0.4679954073166206,0
index0_50,-95554.33120536804,308.3376768665042,0.358925065662434,0.5428985146862393,0
index0_51,-95483.49610519409,311.0805503303023,0.3516008280782037,0.634053351874134,0
index0_52,-95401.10522270203,312.8448003647373,0.31840267509588815,0.5540794436135057,0
index0_53,-95162.6390991211,304.8520761129269,0.19056005877944604,0.49144217275939184,0
index0_54,-95499.16960906982,306.82113330374364,0.25698411810750854,0.534792384868463,0
index0_55,-95682.58513259888,304.26552811237264,0.27619662189879335,0.5909296663474815,0
index0_56,-95462.91021728516,310.66959905724275,0.30662889420420614,0.5819246907903513,0
index0_57,-95256.01037979126,307.30329042033975,0.30864457259972,0.5713557811324335,0
index0_58,-95667.60154724121,302.6915179613405,0.26041674846306817,0.5703896532205268,0
index0_59,-95621.43873786926,309.9146040970716,0.2481626843505792,0.5202506020216768,0
index0_6,-95315.11988449097,309.6836867094893,0.1819692025033608,0.3884240726293047,0
index0_60,-95630.45635223389,296.92916838239773,0.31776263596227416,0.5615287993197657,0
index0_61,-95456.38810348511,301.81753004023227,0.24463399225225768,0.5480923515076128,0
index0_62,-95698.86904335022,313.7621839770663,0.26735325739469873,0.5216396658900291,0
index0_63,-95592.12104988098,304.75546697632814,0.2587709112091783,0.5740479264225253,0
index0_64,-95356.53145980835,306.8312976760659,0.3198676909085223,0.5503791009083117,0
index0_65,-95464.66158676147,312.76825567393223,0.33697890746359427,0.5845678542500679,0
index0_66,-95459.20643997192,312.80280110451065,0.2748224404624229,0.5560098109022864,0
index0_67,-95436.53504180908,307.39169256494216,0.3382230032487735,0.6287891474280416,0
index0_68,-95554.23081207275,308.3834011847434,0.335048702274353,0.644878097200029,0
index0_69,-95403.4040145874,306.5477191474391,0.31014332413890566,0.5898233597775853,0
index0_7,-95362.12512016296,313.4504004895042,0.1842475594914707,0.5270480978938434,0
index0_70,-95453.80208206177,305.1693216764183,0.28578625760830567,0.49679291504913015,0
index0_71,-95675.06135177612,308.1150308920767,0.33096116552499977,0.543079667215119,0
index0_72,-95623.1855430603,312.8375138598296,0.2726323662514468,0.5607523898983144,0
index0_73,-95658.10612869263,305.67414643083987,0.30464742207924167,0.6067581678459091,0
index0_74,-95548.3046207428,303.98976347361895,0.3111188908174748,0.5219786764267698,0
index0_75,-95258.18468761444,308.84744316538917,0.2584395068352784,0.5663059454443407,0
index0_76,-95338.12644267082,305.71716427373474,0.3346927824422137,0.5978683633343009,0
index0_77,-95596.2622013092,309.3758957906387,0.35813492908145306,0.5639383929791835,0
index0_78,-95527.61974143982,313.6474718929614,0.329714018365566,0.566506982725397,0
index0_79,-95566.58023643494,310.79109346523813,0.3268503246903519,0.6130376214339417,0
index0_8,-95227.86207580566,317.8926921008979,0.18432071829099128,0.5042578183302064,0
index0_80,-95354.8113899231,312.2473277934796,0.3407733576382084,0.5718110685390037,0
index0_81,-95705.70071411133,309.95312825429755,0.32525731737534713,0.6003283377583499,0
index0_82,-95697.09893798828,304.28011965228995,0.40356815981910743,0.54516967741101,0
index0_83,-95321.48332595825,309.439137471901,0.28198611076948776,0.5061728939588475,0
index0_84,-95559.0532245636,315.76159110005716,0.38099884958693964,0.608787112505504,0
index0_85,-95549.32101249695,300.8830115197647,0.357770918155905,0.516479044403495,0
index0_86,-95200.89237213135,309.71917675118254,0.3230681251635824,0.5559587409626219,0
index0_87,-95412.83335113525,309.3719944884231,0.282454639907349,0.5307094285283667,0
index0_88,-95625.363073349,301.0684827299877,0.28880026976850326,0.5454885706084154,0
index0_89,-95663.57278442383,313.8766520614801,0.32317803426661895,0.5266543924098153,0
index0_9,-95406.45348358154,301.17617321011306,0.23696583794730874,0.47001112949123036,0
index0_90,-95494.5363407135,300.1366428293009,0.29888941749949793,0.46646138754946787,0
index0_91,-95486.62105941772,308.3636764533854,0.3780262023198395,0.5759449825203868,0
index0_92,-95643.75090408325,306.602336090482,0.31079056979831776,0.5277269586495583,0
