index,potential,temperature,ib0,ib1,label
index0_0,-196773.74644470215,306.7771518409366,-1.1379117586362504,1.1063347340702208,0
index0_1,-197259.48287200928,307.531227798711,-1.1327925179442804,1.1298754679948595,0
index0_10,-197263.59719848633,310.14751754719634,-1.1854442985642861,1.1217919774351532,0
index0_11,-197167.7495727539,309.24910960052586,-1.210565510717217,1.1667123206765009,0
index0_12,-197453.9347000122,307.9880902315857,-1.2009415560998637,1.1360923489499246,0
index0_13,-197220.25594329834,301.0010860933562,-1.2108726048088165,1.1623497010837793,0
index0_14,-197236.29001617432,309.9791530914747,-1.2281937256235465,1.133692832734083,0
index0_15,-197716.37002563477,304.3387766717592,-1.2288895175718222,1.1265517912180827,0
index0_16,-197660.58660888672,311.69551242437024,-1.2247333693377354,1.1357263661838721,0
index0_17,-197475.94416809082,307.2135036880616,-1.2504464657987058,1.1413197144279958,0
index0_18,-197580.32850646973,313.25884821068536,-1.2661383997412794,1.1502035889503408,0
index0_19,-197525.77685546875,312.5465740322246,-1.2461468092282553,1.1388758082793053,0
index0_2,-197211.29092407227,312.86604390830854,-1.1717916662729528,1.1767987570243246,0
index0_20,-197564.95794677734,306.0934494192404,-1.1846810207643008,1.158051197273866,0
index0_21,-197394.77951049805,311.42978289923127,-1.1984847419776812,1.1501436145164947,0
index0_22,-197588.67945098877,304.31462676163477,-1.160109580850232,1.158413477584558,0
index0_23,-197056.70198059082,310.07070613272134,-1.2203785187211083,1.1176898945412972,0
index0_24,-197372.48028564453,305.36050823613243,-1.1722029084161112,1.1579031085053266,0
index0_25,-197620.73357391357,308.0190819469294,-1.1845180756415359,1.1373111087202554,0
index0_26,-197332.54791259766,307.10116978654895,-1.160319714667849,1.1679760399860828,0
index0_27,-197385.5214996338,297.54841117736333,-1.1748493425817468,1.1506338685720507,0
index0_28,-197569.66665649414,312.4517466036627,-1.220248474829263,1.117987840296241,0
index0_29,-197155.64177703857,307.05994326016236,-1.1899344806195493,1.108502655613432,0
index0_3,-197113.0209274292,301.9539710258815,-1.1820346877684227,1.131200314297969,0
index0_30,-197743.5700531006,311.95886281407644,-1.2093111078064642,1.1121177161484224,0
index0_31,-197180.9319076538,308.3462667995776,-1.1729109340279862,1.1266413896011225,0
index0_32,-197568.85885238647,314.6757944582325,-1.2065675288999822,1.1285519723324797,0
index0_33,-197258.3807220459,308.56345118748516,-1.1818106425009312,1.1553740426849732,0
index0_34,-197643.4969177246,308.28535583656134,-1.1949790471401136,1.1389265339731685,0
index0_35,-197275.3479309082,304.02969794840027,-1.180092417732085,1.14529507118091,0
index0_36,-197569.23272705078,303.95957191097875,-1.1850697548367037,1.1533837910353695,0
index0_37,-197326.11018371582,308.11707270489467,-1.2151187455667465,1.151211614598413,0
index0_38,-197411.18279266357,308.10111699425636,-1.1417931088248472,1.158000433363985,0
index0_39,-197380.05725097656,303.0772952796461,-1.1582530638909192,1.1646536567439099,0
index0_4,-197468.36952972412,307.86302044202057,-1.2009543930720525,1.1641287438359094,0
index0_40,-197443.3681488037,314.19544839990357,-1.1239058276550027,1.1679216429230943,0
index0_41,-197780.56212615967,306.2170295628009,-1.168237341294044,1.1707337509164975,0
index0_42,-197535.52215576172,308.3403177131589,-1.1378618600345878,1.2073410639917184,0
index0_43,-197608.01782989502,307.46497300928826,-1.1626370742295933,1.1454873716528917,0
index0_44,-197459.31466674805,306.8285132392616,-1.1768958263231095,1.1315361234774441,0
index0_45,-197375.67873382568,305.0706221432754,-1.1947256232538739,1.1424796034200007,0
index0_46,-197725.66243743896,307.5467964155937,-1.1774180471483269,1.160421429424825,0
index0_47,-197605.47033691406,302.34225561014114,-1.1593771010697558,1.1641288476991904,0
index0_48,-197428.2400970459,311.2508413019408,-1.1748557501010404,1.1636583630026058,0
index0_49,-197545.53755950928,307.5885751914698,-1.1676204823940766,1.1552442231892173,0
index0_5,-197628.3299407959,308.8133686768311,-1.193019224991884,1.1397449242415503,0
index0_50,-197580.6149749756,302.9178347907558,-1.2140262012918683,1.1330127333689515,0
index0_51,-197724.67804718018,301.44258784410357,-1.2107217175906788,1.1179117076525331,0
index0_52,-197594.10683822632,305.25745864303656,-1.1642794261527167,1.15988360553534,0
index0_53,-197871.10037231445,309.0011571343399,-1.1671384488556564,1.1470059403455306,0
index0_54,-197283.94582366943,311.1804700482466,-1.1589079582524229,1.1736752650329947,0
index0_55,-197364.22273254395,306.07095728368637,-1.138252236720375,1.1649013513373923,0
index0_56,-197717.4264984131,307.3063301154196,-1.148029903786428,1.1505628929261782,0
index0_57,-197703.42756652832,310.69975212660785,-1.1480089297161986,1.151826194505668,0
index0_58,-197644.91278076172,307.3488687136864,-1.1282139929407795,1.1510030718124395,0
index0_59,-197630.9753265381,306.29040190505293,-1.167377342942161,1.1649768062223154,0
index0_6,-197011.49856567383,302.00643476856783,-1.2525754228218127,1.0841035182637415,0
index0_60,-197773.9870147705,305.6637647446816,-1.158964440653023,1.142412394055026,0
index0_61,-197685.97868347168,309.30182087504545,-1.1390263964310758,1.1436993179974095,0
index0_62,-197971.53073120117,296.9970883041903,-1.1380043691487,1.1531782771621013,0
index0_63,-197433.88436889648,308.6890746019583,-1.161448402782686,1.1518994828211682,0
index0_64,-197546.58795166016,308.4222939341529,-1.143758306351083,1.1875928735302665,0
index0_65,-197507.2263031006,308.08416964934906,-1.1498971433891279,1.1709980481978208,0
index0_66,-197657.58610534668,307.2115998280441,-1.1928645257653345,1.143575720183181,0
index0_67,-197843.2225341797,307.3234719623533,-1.190312500450862,1.1414762026681666,0
index0_68,-197874.5825805664,302.5417286951809,-1.1758524624289861,1.1349803274394235,0
index0_69,-197971.7918548584,304.0819415082686,-1.1955705904497906,1.1490135863460276,0
index0_7,-197474.68617248535,304.93364721391555,-1.1805236284071075,1.1431384895282124,0
index0_70,-197476.8282470703,308.5484926359228,-1.2266882032397783,1.1025945609009964,0
index0_71,-197580.20680236816,310.31617556519996,-1.2156339569495023,1.1463001955827967,0
index0_72,-197502.72944641113,304.44954637788607,-1.2449814342115872,1.0846276971814899,0
index0_73,-197617.53675842285,302.90423362395427,-1.2253086761262963,1.1133595377816294,0
index0_74,-197746.14531707764,306.7559944201495,-1.217933722871205,1.0977786151887639,0
index0_75,-197671.53652191162,307.1839445752487,-1.2370980985101536,1.0996038405867088,0
index0_76,-197220.8293609619,304.9248589470079,-1.1901708965416,1.1071214926569852,0
index0_77,-197566.2127532959,303.0658983510653,-1.196936424733195,1.1057600867710462,0
index0_78,-197766.3035583496,303.2901465966215,-1.176458278166904,1.1111592705242355,0
index0_79,-197521.79222106934,310.31348047027944,-1.24426928999481,1.0983899240427284,0
index0_8,-197638.48942565918,304.9072332953923,-1.2207620530615022,1.1413185243703834,0
index0_80,-197799.3374633789,308.7951309597238,-1.1784924849784932,1.1376865263458869,0
index0_81,-197675.56703186035,307.40505126306414,-1.1501179415383789,1.134891119537763,0
index0_82,-197580.31866455078,307.58139294805983,-1.1986605676520887,1.1514799980689532,0
index0_83,-197813.070022583,298.2146968155409,-1.1543578723643646,1.1478275180393913,0
index0_84,-197491.03644561768,308.96093511198,-1.1863623377259032,1.1406242718322928,0
index0_85,-197407.8101348877,305.72186874274945,-1.1345903583638521,1.1523158889942386,0
index0_86,-197779.48559570312,301.9320152737682,-1.1608761742605436,1.1229433634818748,0
index0_87,-197583.8610610962,311.52472636510356,-1.173386845971787,1.1308654559870288,0
index0_88,-197323.83975982666,313.49099126266947,-1.183528432060379,1.1265156968432462,0
index0_89,-197371.69772338867,309.95588111676943,-1.1570803960460483,1.1390572334066478,0
index0_9,-197682.87908172607,307.4170585312459,-1.2082977001396558,1.1325504365937589,0
index0_90,-197694.95838928223,302.76181832268355,-1.1686237063739906,1.1423449340390885,0
index0_91,-197408.19199371338,308.15808206529863,-1.1625760337329536,1.1516284763444622,0
index0_92,-197345.01361083984,303.2223564181821,-1.1268475564866518,1.1325224603978796,0
index0_93,-197573.12393188477,305.3557342619181,-1.1523259920948565,1.1488836009051793,0
index0_94,-197721.1426448822,309.5253873718073,-1.1342744073452593,1.170052634153185,0
index0_95,-197502.2654724121,308.4503141032166,-1.1512624662960405,1.136999903695133,0
index0_96,-197417.163230896,308.31747734681034,-1.2058188381646011,1.1225589978142876,0
index0_97,-197541.28244781494,305.28017528807976,-1.1564501389512865,1.1244580922926428,0
index0_98,-197874.858253479,302.5485700306791,-1.134233747031189,1.1768065048989484,0
index0_99,-197570.21891784668,310.82982879003373,-1.1370942415932288,1.1474258952943424,0
index100_0,-196458.91201782227,309.3088324455757,-1.1368813955276615,-2.1904055884894893,1
index100_1,-197361.7791671753,303.81588436585207,-1.1294194966439624,-2.183710886913835,1
index100_10,-197542.0806350708,309.44851995929156,-1.1427807677392972,-2.165216672137478,1
index100_11,-197482.49590301514,306.2898994380388,-1.133185997918665,-2.205531891363754,1
index100_12,-197563.01402282715,307.7128399724424,-1.1084557177061658,-2.198213562783814,1
index100_13,-197731.28182983398,306.98537955022056,-1.143506905558603,-2.1943975415151735,1
index100_14,-197370.67599487305,308.19553771316237,-1.1607058423378531,-2.210056500328407,1
index100_15,-197470.052734375,304.8973812774468,-1.149509355178865,-2.1902554945171215,1
index100_16,-197031.22931671143,308.491265878912,-1.131071387610321,-2.1963247212534167,1
index100_17,-197608.53398132324,308.95904023507194,-1.1585296174652344,-2.189274515355712,1
index100_18,-197413.99356079102,304.4783060614403,-1.1714373140784757,-2.198252928465151,1
index100_19,-197346.89630126953,307.7772433610088,-1.1686821071826288,-2.190705457945899,1
index100_2,-197421.8044128418,307.9891505109692,-1.1288566720512996,-2.1858583501035316,1
index100_20,-197681.14402770996,308.99282656090713,-1.1916832895251472,-2.1835251661649533,1
index100_21,-197777.76315307617,300.1917564681311,-1.13473777589109,-2.1932306247989,1
index100_22,-197586.49727630615,316.98530323669513,-1.1525925333483917,-2.1750878689245425,1
index100_23,-197787.52728271484,300.95058941245475,-1.1594038954169146,-2.1891759066379657,1
index100_24,-197236.49600982666,307.62282937131124,-1.1683412867669034,-2.187068804535021,1
index100_25,-197631.53407287598,306.9379097650578,-1.1468966638088596,-2.1945462893632586,1
index100_26,-197708.34294128418,303.1491000795003,-1.1185482689025286,-2.214168141198756,1
index100_27,-197155.38859558105,308.8968356113507,-1.1643047157950288,-2.2036969439624836,1
index100_28,-197372.84788513184,303.56713373637376,-1.1519757393020154,-2.1855145505155065,1
index100_29,-197390.39950561523,301.6975407669835,-1.106412634018746,-2.194520052131203,1
index100_3,-197182.20252990723,309.5555285126549,-1.1888121531204148,-2.152056345513299,1
index100_30,-197660.6296234131,306.54385950525716,-1.155413647712774,-2.1869473569817335,1
index100_31,-197375.12327575684,303.14515302457465,-1.138275253155304,-2.2147237508752484,1
index100_32,-197650.0694732666,308.2524572497628,-1.2249480880419354,-2.1815041653805887,1
index100_33,-197805.31036376953,307.00701337140725,-1.1568664572225833,-2.197473120761016,1
index100_34,-197444.5520401001,309.1009592320028,-1.168438240483942,-2.1739679472859987,1
index100_35,-197944.17166900635,306.3137766886379,-1.1846754835174023,-2.1642096126377464,1
index100_36,-197639.72639465332,305.630596207102,-1.1467146219351316,-2.194736581871475,1
index100_37,-197928.30431365967,304.76277885414027,-1.1492724973532922,-2.213828219158869,1
index100_38,-197418.44054603577,311.77382410974167,-1.1357380617884814,-2.1734046083695597,1
index100_39,-197549.65843963623,307.6563881455619,-1.1617865181653508,-2.2102161218709178,1
index100_4,-197577.06145477295,305.326465277178,-1.1423886995525778,-2.185015225548563,1
index100_40,-197557.05233764648,312.1031001538674,-1.149411255633656,-2.1908844276414974,1
index100_41,-197790.2922668457,309.6099489651147,-1.1684318409442342,-2.195692859206711,1
index100_42,-197510.80821228027,305.3453704946915,-1.1456340320659726,-2.2022506920714036,1
index100_43,-197782.99353408813,309.35560710993377,-1.1903467762471458,-2.201046906644758,1
index100_44,-197826.38095855713,305.865780927124,-1.1422355285865438,-2.186002166873472,1
index100_45,-197656.3369293213,308.4820739760685,-1.1599418684497593,-2.1983192861584975,1
index100_46,-197318.33446502686,307.6968130396788,-1.1524703602594664,-2.2150020968864403,1
index100_47,-197606.59649658203,310.01732753385846,-1.193185254440329,-2.1980491491706933,1
index100_48,-197656.52925109863,308.4641291522599,-1.1631771958211672,-2.20189660370326,1
index100_49,-197723.37768554688,308.12971012527737,-1.1569219667204687,-2.201223408911668,1
index100_5,-197156.24857330322,302.6372559621039,-1.142659205476656,-2.1817762174859547,1
index100_50,-197512.42414855957,310.3860141735247,-1.1667665347047365,-2.182777410722718,1
index100_51,-197591.31601715088,306.9811655805023,-1.1733568912110515,-2.2047819680676124,1
index100_52,-197780.7516860962,302.7552451898119,-1.144457581794223,-2.204957725116781,1
index100_53,-197196.80366516113,308.1344808959294,-1.1466619365489734,-2.2028912286722453,1
index100_54,-197489.52976989746,308.7305166105845,-1.1381217161535822,-2.2026036623763936,1
index100_55,-197737.29676055908,304.6752513395591,-1.1791399571037273,-2.202064373225518,1
index100_56,-197884.5015487671,309.94642019846566,-1.1647793160878561,-2.1884557850589017,1
index100_57,-197402.77531433105,311.11673529472665,-1.1810620998810428,-2.1958551185552184,1
index100_58,-197542.56143188477,308.5501935426134,-1.1855194014641621,-2.196305725998889,1
index100_59,-197391.92372131348,307.91969098668534,-1.1841095665367798,-2.208108335548097,1
index100_6,-197393.30159759521,307.73377892872685,-1.1640911862270553,-2.1902086154219926,1
index100_60,-197452.9989013672,307.2969811348002,-1.1591156233426927,-2.1649899903593273,1
